time start,tme end,time duration,source addr,dest addr,source port,dest port,prot,flag,,,#pkts,#byte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,time recvd,Application,Sub/App,
16/10/2022 21:32,16/10/2022 21:32,3.693,10.0.2.15,142.250.200.77,47675,443,UDP,........,0,0,62,8228,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,3.693,142.250.200.77,10.0.2.15,443,47675,UDP,........,0,0,146,157561,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.045,1.1.1.1,10.0.2.15,53,34183,UDP,........,0,0,2,170,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.045,10.0.2.15,1.1.1.1,34183,53,UDP,........,0,0,2,126,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.258,10.0.2.15,142.250.200.99,43990,443,TCP,...AP.SF,0,0,12,1292,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.258,142.250.200.99,10.0.2.15,443,43990,TCP,...AP.SF,0,0,11,5463,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.082,10.0.2.15,142.250.200.99,59270,443,UDP,........,0,0,3,1717,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.082,142.250.200.99,10.0.2.15,443,59270,UDP,........,0,0,4,2207,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,5.778,10.0.2.15,93.184.220.29,44820,80,TCP,...A..SF,0,0,4,180,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,5.778,93.184.220.29,10.0.2.15,80,44820,TCP,...A..SF,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.021,1.1.1.1,10.0.2.15,53,37084,UDP,........,0,0,2,166,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.021,10.0.2.15,1.1.1.1,37084,53,UDP,........,0,0,2,122,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.331,10.0.2.15,142.250.201.78,56582,443,TCP,...AP.SF,0,0,17,2322,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.331,142.250.201.78,10.0.2.15,443,56582,TCP,...AP.SF,0,0,17,9145,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.146,10.0.2.15,142.250.201.78,60251,443,UDP,........,0,0,8,2003,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.146,142.250.201.78,10.0.2.15,443,60251,UDP,........,0,0,10,9412,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.041,1.1.1.1,10.0.2.15,53,50820,UDP,........,0,0,2,229,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.041,10.0.2.15,1.1.1.1,50820,53,UDP,........,0,0,2,110,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.021,1.1.1.1,10.0.2.15,53,36068,UDP,........,0,0,2,229,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.021,10.0.2.15,1.1.1.1,36068,53,UDP,........,0,0,2,110,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.02,1.1.1.1,10.0.2.15,53,60633,UDP,........,0,0,2,412,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.02,10.0.2.15,1.1.1.1,60633,53,UDP,........,0,0,2,118,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,1.1.1.1,10.0.2.15,53,54278,UDP,........,0,0,2,645,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,10.0.2.15,1.1.1.1,54278,53,UDP,........,0,0,2,154,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.02,1.1.1.1,10.0.2.15,53,57219,UDP,........,0,0,2,534,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.02,10.0.2.15,1.1.1.1,57219,53,UDP,........,0,0,2,124,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,1.1.1.1,10.0.2.15,53,40573,UDP,........,0,0,2,561,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,10.0.2.15,1.1.1.1,40573,53,UDP,........,0,0,2,128,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.018,1.1.1.1,10.0.2.15,53,56487,UDP,........,0,0,2,289,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.018,10.0.2.15,1.1.1.1,56487,53,UDP,........,0,0,2,144,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,1.1.1.1,10.0.2.15,53,43023,UDP,........,0,0,2,242,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,10.0.2.15,1.1.1.1,43023,53,UDP,........,0,0,2,144,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.02,1.1.1.1,10.0.2.15,53,33225,UDP,........,0,0,2,221,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.02,10.0.2.15,1.1.1.1,33225,53,UDP,........,0,0,2,130,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.022,1.1.1.1,10.0.2.15,53,44883,UDP,........,0,0,2,329,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.022,10.0.2.15,1.1.1.1,44883,53,UDP,........,0,0,2,124,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.025,1.1.1.1,10.0.2.15,53,51456,UDP,........,0,0,2,306,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.025,10.0.2.15,1.1.1.1,51456,53,UDP,........,0,0,2,132,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,5.2,10.0.2.15,52.95.120.38,48236,80,TCP,...A..SF,0,0,4,180,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,5.2,52.95.120.38,10.0.2.15,80,48236,TCP,...A..SF,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.115,1.1.1.1,10.0.2.15,53,44389,UDP,........,0,0,2,591,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.115,10.0.2.15,1.1.1.1,44389,53,UDP,........,0,0,2,202,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.067,1.1.1.1,10.0.2.15,53,55176,UDP,........,0,0,2,353,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.067,10.0.2.15,1.1.1.1,55176,53,UDP,........,0,0,2,222,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,1.1.1.1,10.0.2.15,53,57241,UDP,........,0,0,2,279,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.019,10.0.2.15,1.1.1.1,57241,53,UDP,........,0,0,2,122,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,5.53,10.0.2.15,52.95.119.2,46828,443,TCP,...AP.SF,0,0,10,1094,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,5.53,52.95.119.2,10.0.2.15,443,46828,TCP,...AP.SF,0,0,9,6619,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.027,1.1.1.1,10.0.2.15,53,40068,UDP,........,0,0,2,288,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.027,10.0.2.15,1.1.1.1,40068,53,UDP,........,0,0,2,112,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.026,1.1.1.1,10.0.2.15,53,42294,UDP,........,0,0,2,312,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.026,10.0.2.15,1.1.1.1,42294,53,UDP,........,0,0,2,120,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.018,1.1.1.1,10.0.2.15,53,34243,UDP,........,0,0,2,398,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.018,10.0.2.15,1.1.1.1,34243,53,UDP,........,0,0,2,132,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
16/10/2022 21:32,16/10/2022 21:32,0.031,1.1.1.1,10.0.2.15,53,52786,UDP,........,0,0,2,402,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0,0,0,127.0.0.1,0/0,1,38:01.2,,,
